epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
6,0.6486988663673401,0.0010000000474974513,0.8285391330718994,0.30315789580345154,1.440788984298706
7,0.656753420829773,0.0010000000474974513,0.8067713379859924,0.30315789580345154,2.1955935955047607
8,0.667286217212677,0.0010000000474974513,0.7863437533378601,0.6968421339988708,0.778404951095581
9,0.6902106404304504,0.0010000000474974513,0.7420958280563354,0.6968421339988708,1.3695725202560425
10,0.7199504375457764,0.0010000000474974513,0.7390422821044922,0.49263158440589905,0.8632065057754517
11,0.7211896181106567,0.0009000000427477062,0.7014990448951721,0.8168420791625977,0.6948360204696655
12,0.7397769689559937,0.0008100000559352338,0.6764422059059143,0.6968421339988708,2.2923085689544678
13,0.754027247428894,0.0007290000794455409,0.6531610488891602,0.6968421339988708,6.7629313468933105
14,0.7651796936988831,0.0006561000482179224,0.6122156977653503,0.6968421339988708,1.780996322631836
15,0.7856257557868958,0.0005904900608584285,0.6067582964897156,0.6968421339988708,2.552001476287842
16,0.8029739856719971,0.0005314410664141178,0.567907989025116,0.6968421339988708,5.415174961090088
17,0.8066914677619934,0.00047829694813117385,0.5578906536102295,0.8042105436325073,0.5554955005645752
18,0.8029739856719971,0.00043046724749729037,0.5697630643844604,0.6968421339988708,5.251907825469971
19,0.8308550119400024,0.0003874205285683274,0.5193233489990234,0.6968421339988708,6.829326629638672
20,0.8494423627853394,0.0003486784698907286,0.4826943874359131,0.7894737124443054,0.5432419180870056
21,0.8556381464004517,0.0003138106258120388,0.4739915728569031,0.6968421339988708,7.667050361633301
22,0.8556381464004517,0.00028242956614121795,0.47591590881347656,0.7052631378173828,1.3582041263580322
23,0.8717471957206726,0.00025418659788556397,0.44715097546577454,0.6968421339988708,3.9499318599700928
24,0.8736059665679932,0.00022876793809700757,0.4228111803531647,0.800000011920929,0.5763196349143982
25,0.8890954256057739,0.00020589114865288138,0.40926507115364075,0.6968421339988708,5.009890079498291
26,0.8804213404655457,0.0001853020366979763,0.3936581015586853,0.7831578850746155,0.6158655881881714
27,0.8934324383735657,0.00016677183157298714,0.3870721757411957,0.7747368216514587,0.6362320184707642
28,0.8878562450408936,0.000150094652781263,0.3818172216415405,0.8842105269432068,0.3946780562400818
29,0.9027261734008789,0.0001350851816823706,0.3670925796031952,0.6989473700523376,2.0851032733917236
30,0.9114002585411072,0.0001215766606037505,0.34825748205184937,0.3199999928474426,2.949193000793457
31,0.9151177406311035,0.00010941899381577969,0.3384014964103699,0.6968421339988708,3.3933165073394775
32,0.9231722354888916,9.847709588939324e-05,0.33412104845046997,0.785263180732727,0.6579210162162781
33,0.9318463206291199,8.862938557285815e-05,0.31455299258232117,0.6147368550300598,1.0331978797912598
34,0.9324659109115601,7.976644701557234e-05,0.31546515226364136,0.8736842274665833,0.4276692271232605
35,0.9392812848091125,7.178980013122782e-05,0.3059442341327667,0.8989473581314087,0.3817310035228729
36,0.9287484288215637,6.461082375608385e-05,0.3058910667896271,0.3957894742488861,2.034442663192749
37,0.9399008750915527,5.81497406528797e-05,0.2939455509185791,0.703157901763916,1.7390449047088623
38,0.9429987668991089,5.233476622379385e-05,0.2916296720504761,0.890526294708252,0.403114914894104
39,0.9355638027191162,4.7101289965212345e-05,0.29629889130592346,0.7136842012405396,1.574891209602356
40,0.9448574781417847,4.2391162423882633e-05,0.2884102761745453,0.7810526490211487,0.7146628499031067
41,0.946096658706665,3.815204763668589e-05,0.29616716504096985,0.8378947377204895,0.497070848941803
42,0.9516728520393372,3.433684469200671e-05,0.27776217460632324,0.8926315903663635,0.37457990646362305
43,0.948574960231781,3.0903160222806036e-05,0.27496233582496643,0.7684210538864136,0.8163367509841919
44,0.9498141407966614,2.7812844564323314e-05,0.2766781747341156,0.6652631759643555,0.9680486917495728
45,0.9473358392715454,2.5031560653587803e-05,0.27771303057670593,0.88210529088974,0.41101598739624023
46,0.9547707438468933,2.252840386063326e-05,0.26908695697784424,0.8505263328552246,0.47383248805999756
47,0.946096658706665,2.0275563656468876e-05,0.27681830525398254,0.3263157904148102,2.997624158859253
48,0.9516728520393372,1.8248007108923048e-05,0.2726894021034241,0.3073684275150299,4.123297214508057
49,0.9516728520393372,1.6423206034232862e-05,0.27204692363739014,0.821052610874176,0.598109781742096
0,0.5359355807304382,0.0010000000474974513,3.5052621364593506,0.30315789580345154,3.3842811584472656
1,0.5563816428184509,0.0010000000474974513,3.2537968158721924,0.6968421339988708,3.362975835800171
2,0.6555142402648926,0.0010000000474974513,2.949028968811035,0.6968421339988708,3.5058109760284424
3,0.8116480708122253,0.0010000000474974513,2.4826018810272217,0.6968421339988708,5.477426528930664
4,0.870508074760437,0.0010000000474974513,2.201230525970459,0.6968421339988708,4.230199813842773
5,0.8915737271308899,0.0010000000474974513,1.9960577487945557,0.6968421339988708,5.429564952850342
6,0.9169764518737793,0.0010000000474974513,1.818822979927063,0.6968421339988708,4.095333099365234
7,0.9324659109115601,0.0010000000474974513,1.6292028427124023,0.8063157796859741,1.8029747009277344
8,0.9467162489891052,0.0010000000474974513,1.4564141035079956,0.6968421339988708,5.395594596862793
9,0.946096658706665,0.0010000000474974513,1.3458157777786255,0.6968421339988708,5.497320652008057
10,0.9535316228866577,0.0010000000474974513,1.2141941785812378,0.9389473795890808,1.2105759382247925
11,0.9665427803993225,0.0009000000427477062,1.0978623628616333,0.4294736981391907,2.6229782104492188
12,0.9739776849746704,0.0008100000559352338,1.0064430236816406,0.6989473700523376,3.472079038619995
13,0.9832713603973389,0.0007290000794455409,0.9178820848464966,0.6989473700523376,3.4691314697265625
14,0.9795538783073425,0.0006561000482179224,0.865103542804718,0.6968421339988708,6.150485038757324
15,0.9845105409622192,0.0005904900608584285,0.8093550801277161,0.6968421339988708,4.800477027893066
16,0.9925650358200073,0.0005314410664141178,0.7518725991249084,0.7642105221748352,1.4541616439819336
17,0.9882280230522156,0.00047829694813117385,0.726647675037384,0.7010526061058044,3.2014946937561035
18,0.997521698474884,0.00043046724749729037,0.6708688139915466,0.6968421339988708,6.325499534606934
19,0.9969021081924438,0.0003874205285683274,0.6433937549591064,0.6968421339988708,4.779118061065674
20,0.9950433969497681,0.0003486784698907286,0.6245315670967102,0.785263180732727,1.381088376045227
21,0.9981412887573242,0.0003138106258120388,0.5971938967704773,0.6968421339988708,4.786305904388428
22,1.0,0.00028242956614121795,0.5725475549697876,0.6989473700523376,4.100825309753418
23,0.9993804097175598,0.00025418659788556397,0.5534286499023438,0.703157901763916,3.1238744258880615
24,1.0,0.00022876793809700757,0.5368243455886841,0.6989473700523376,3.826136350631714
25,1.0,0.00020589114865288138,0.5237845182418823,0.6989473700523376,3.8878307342529297
0,0.5251989364624023,0.0010000000474974513,1.0765269994735718,0.7073474526405334,0.881895124912262
1,0.5702917575836182,0.0010000000474974513,0.9748010635375977,0.7073474526405334,0.8355672359466553
2,0.5844385623931885,0.0010000000474974513,0.9336826801300049,0.7073474526405334,0.8612026572227478
3,0.5596817135810852,0.0010000000474974513,0.9174154996871948,0.29265254735946655,0.9681462049484253
4,0.5791335105895996,0.0010000000474974513,0.8719093203544617,0.29265254735946655,1.0147373676300049
5,0.592396080493927,0.0010000000474974513,0.8726223111152649,0.29265254735946655,1.073320746421814
6,0.6224579811096191,0.0010000000474974513,0.832506000995636,0.29265254735946655,1.259836196899414
7,0.6304155588150024,0.0010000000474974513,0.8178955316543579,0.29265254735946655,1.6048938035964966
8,0.6374889612197876,0.0010000000474974513,0.7947750687599182,0.29265254735946655,1.5168756246566772
9,0.6312997341156006,0.0010000000474974513,0.8004688620567322,0.29265254735946655,1.9309666156768799
10,0.650751531124115,0.0010000000474974513,0.7826221585273743,0.29265254735946655,2.054210662841797
11,0.6905393600463867,0.0009000000427477062,0.75126051902771,0.29265254735946655,1.8581101894378662
12,0.7046861052513123,0.0008100000559352338,0.7238854169845581,0.29265254735946655,2.7792880535125732
13,0.7188329100608826,0.0007290000794455409,0.7024665474891663,0.29265254735946655,6.7480950355529785
14,0.7285587787628174,0.0006561000482179224,0.7031251788139343,0.7110834121704102,0.7152463793754578
15,0.7232537865638733,0.0005904900608584285,0.7065656781196594,0.29265254735946655,8.570501327514648
16,0.738284707069397,0.0005314410664141178,0.6792792081832886,0.29265254735946655,4.452700138092041
17,0.744473934173584,0.00047829694813117385,0.6590527296066284,0.29265254735946655,2.1977758407592773
18,0.7568523287773132,0.00043046724749729037,0.6217835545539856,0.3337484300136566,1.1080893278121948
19,0.7745358347892761,0.0003874205285683274,0.6038657426834106,0.7073474526405334,2.110668420791626
20,0.7992926836013794,0.0003486784698907286,0.5732157230377197,0.29265254735946655,10.113605499267578
21,0.7975243330001831,0.0003138106258120388,0.5550673604011536,0.29265254735946655,3.5549943447113037
22,0.8143236041069031,0.00028242956614121795,0.5365344882011414,0.29265254735946655,13.649849891662598
23,0.8213970065116882,0.00025418659788556397,0.5250726342201233,0.7073474526405334,1.994170069694519
24,0.8240495324134827,0.00022876793809700757,0.5177711844444275,0.7222914099693298,0.9240330457687378
25,0.8426171541213989,0.00020589114865288138,0.48447462916374207,0.29265254735946655,5.6376872062683105
26,0.8496905565261841,0.0001853020366979763,0.46864768862724304,0.3287671208381653,1.700373888015747
27,0.8682581782341003,0.00016677183157298714,0.4385620653629303,0.735990047454834,0.8405634164810181
28,0.8647214770317078,0.000150094652781263,0.42902347445487976,0.7073474526405334,4.114500522613525
29,0.8717948794364929,0.0001350851816823706,0.43393856287002563,0.33499377965927124,2.059020519256592
0,0.5861111283302307,0.0010000000474974513,1.0293997526168823,0.6995841860771179,0.9459609985351562
1,0.6263889074325562,0.0010000000474974513,0.9420457482337952,0.6995841860771179,0.9069620966911316
2,0.6833333373069763,0.0010000000474974513,0.8428910374641418,0.6995841860771179,0.869074821472168
3,0.7277777791023254,0.0010000000474974513,0.7981521487236023,0.6995841860771179,0.9295511245727539
4,0.7854166626930237,0.0010000000474974513,0.6873583197593689,0.6995841860771179,0.8471815586090088
5,0.8416666388511658,0.0010000000474974513,0.6038524508476257,0.6995841860771179,0.9725188612937927
6,0.8854166865348816,0.0010000000474974513,0.5012520551681519,0.6995841860771179,0.8007971048355103
7,0.9243055582046509,0.0010000000474974513,0.43880149722099304,0.6995841860771179,1.9421379566192627
8,0.9319444298744202,0.0010000000474974513,0.41011449694633484,0.6995841860771179,1.2008843421936035
9,0.9416666626930237,0.0010000000474974513,0.37332141399383545,0.8295218348503113,0.6051754951477051
10,0.9506944417953491,0.0010000000474974513,0.3604881763458252,0.4636174738407135,1.139489769935608
11,0.9513888955116272,0.0009000000427477062,0.33254367113113403,0.3004158139228821,6.530509948730469
12,0.9673610925674438,0.0008100000559352338,0.3173130750656128,0.9116424322128296,0.443901002407074
13,0.9791666865348816,0.0007290000794455409,0.28119921684265137,0.31185030937194824,3.42301344871521
14,0.9756944179534912,0.0006561000482179224,0.2841056287288666,0.31185030937194824,4.207234859466553
15,0.9888888597488403,0.0005904900608584285,0.25333288311958313,0.4106028974056244,2.322895050048828
16,0.9902777671813965,0.0005314410664141178,0.24338266253471375,0.36382535099983215,2.750690460205078
17,0.9937499761581421,0.00047829694813117385,0.23129670321941376,0.7370062470436096,1.3216911554336548
18,0.9951388835906982,0.00043046724749729037,0.21936295926570892,0.8482328653335571,0.575859785079956
19,0.9986110925674438,0.0003874205285683274,0.21428564190864563,0.9708939790725708,0.28408268094062805
20,0.9965277910232544,0.0003486784698907286,0.21338436007499695,0.8430353403091431,0.5701779723167419
21,0.9979166388511658,0.0003138106258120388,0.21112950146198273,0.9563409686088562,0.2959718108177185
22,0.9986110925674438,0.00028242956614121795,0.208938866853714,0.8659043908119202,0.5608465671539307
23,1.0,0.00025418659788556397,0.20242029428482056,0.7401247620582581,1.5172474384307861
24,1.0,0.00022876793809700757,0.19832977652549744,0.8316008448600769,0.7086990475654602
25,0.9979166388511658,0.00020589114865288138,0.19955553114414215,0.9708939790725708,0.2568657696247101
26,0.9993055462837219,0.0001853020366979763,0.1962849348783493,0.6756756901741028,1.0980770587921143
27,0.9986110925674438,0.00016677183157298714,0.1956598311662674,0.8284823298454285,0.8097295761108398
28,0.9993055462837219,0.000150094652781263,0.192962184548378,0.9688149690628052,0.27023670077323914
29,1.0,0.0001350851816823706,0.19199548661708832,0.9636174440383911,0.2944812476634979
30,0.9986110925674438,0.0001215766606037505,0.19327937066555023,0.9729729890823364,0.25454583764076233
31,1.0,0.00010941899381577969,0.19169741868972778,0.975051999092102,0.24352814257144928
32,1.0,9.847709588939324e-05,0.18761558830738068,0.9241164326667786,0.37082982063293457
33,0.9986110925674438,8.862938557285815e-05,0.18839846551418304,0.9625779390335083,0.2812214493751526
34,1.0,7.976644701557234e-05,0.18698762357234955,0.9760915040969849,0.2414308488368988
35,0.9993055462837219,7.178980013122782e-05,0.1865735948085785,0.9584199786186218,0.2920819818973541
36,1.0,6.461082375608385e-05,0.18543671071529388,0.9677754640579224,0.26224803924560547
37,1.0,5.81497406528797e-05,0.18559908866882324,0.9740124940872192,0.2495165765285492
38,1.0,5.233476622379385e-05,0.18284571170806885,0.9740124940872192,0.2537364959716797
39,1.0,4.7101289965212345e-05,0.18356916308403015,0.9074844121932983,0.41126275062561035
40,1.0,4.2391162423882633e-05,0.18219977617263794,0.9740124940872192,0.24358895421028137
41,0.9986110925674438,3.815204763668589e-05,0.18334171175956726,0.8918918967247009,0.4637394845485687
42,1.0,3.433684469200671e-05,0.18101927638053894,0.9501039385795593,0.3057040572166443
43,1.0,3.0903160222806036e-05,0.18060968816280365,0.9719334840774536,0.2571222484111786
44,0.9993055462837219,2.7812844564323314e-05,0.18142685294151306,0.9771309494972229,0.23868535459041595
45,1.0,2.5031560653587803e-05,0.18135318160057068,0.9708939790725708,0.25560250878334045
46,0.9993055462837219,2.252840386063326e-05,0.17934878170490265,0.9771309494972229,0.23482154309749603
47,1.0,2.0275563656468876e-05,0.17865289747714996,0.9740124940872192,0.23606371879577637
48,1.0,1.8248007108923048e-05,0.17882885038852692,0.975051999092102,0.23555058240890503
49,1.0,1.6423206034232862e-05,0.18018311262130737,0.9729729890823364,0.24713273346424103
0,0.5424107313156128,9.999999747378752e-05,1.093141794204712,0.6997225880622864,0.9568155407905579
0,0.508184552192688,9.999999747378752e-05,1.158024549484253,0.30027738213539124,1.0230048894882202
1,0.4933035671710968,9.999999747378752e-05,1.1749597787857056,0.30027738213539124,1.0509531497955322
0,0.5104166865348816,9.999999747378752e-05,1.1212797164916992,0.3008298873901367,1.0109260082244873
1,0.5137648582458496,9.999999747378752e-05,1.1058635711669922,0.3008298873901367,1.0235825777053833
2,0.4847470223903656,9.999999747378752e-05,1.112101435661316,0.32572615146636963,0.990559458732605
3,0.5,9.999999747378752e-05,1.1056206226348877,0.42323651909828186,0.989205539226532
4,0.5104166865348816,9.999999747378752e-05,1.0876286029815674,0.3008298873901367,1.0703147649765015
5,0.5126488208770752,9.999999747378752e-05,1.0880414247512817,0.3008298873901367,1.0650187730789185
6,0.4906994104385376,9.999999747378752e-05,1.0991777181625366,0.6991701126098633,0.8922784328460693
7,0.5011160969734192,9.999999747378752e-05,1.0808361768722534,0.3008298873901367,1.2633278369903564
8,0.488467276096344,9.999999747378752e-05,1.0786839723587036,0.3008298873901367,1.2788029909133911
0,0.4877232015132904,9.999999747378752e-05,1.1147032976150513,0.3008298873901367,1.0313903093338013
1,0.503720223903656,9.999999747378752e-05,1.0855103731155396,0.32572615146636963,0.9920908808708191
2,0.4910714328289032,9.999999747378752e-05,1.082969069480896,0.6991701126098633,0.9027547836303711
3,0.4918154776096344,9.999999747378752e-05,1.0723098516464233,0.6991701126098633,0.8963457345962524
4,0.5078125,9.999999747378752e-05,1.0668513774871826,0.6991701126098633,0.9019850492477417
5,0.494047611951828,9.999999747378752e-05,1.0550906658172607,0.6991701126098633,0.8993290662765503
6,0.5100446343421936,9.999999747378752e-05,1.0412633419036865,0.6991701126098633,0.9057149291038513
7,0.4996279776096344,9.999999747378752e-05,1.0494146347045898,0.6991701126098633,0.8876546025276184
8,0.4914434552192688,9.999999747378752e-05,1.0447568893432617,0.6991701126098633,0.912591814994812
9,0.4996279776096344,9.999999747378752e-05,1.0402272939682007,0.3008298873901367,1.6953963041305542
10,0.5122767686843872,9.999999747378752e-05,1.0243898630142212,0.6991701126098633,0.9122454524040222
11,0.5033482313156128,9.000000136438757e-05,1.0224497318267822,0.6763485670089722,0.8935332298278809
12,0.496279776096344,8.099999831756577e-05,1.0231208801269531,0.6991701126098633,0.8913798332214355
13,0.507440447807312,7.2900002123788e-05,1.0085394382476807,0.6970954537391663,0.8817945122718811
14,0.507440447807312,6.56100019114092e-05,1.016638159751892,0.6970954537391663,0.8910278081893921
15,0.5107886791229248,5.904900172026828e-05,1.0098531246185303,0.6970954537391663,0.8726053833961487
16,0.504092276096344,5.314410009304993e-05,1.0085128545761108,0.6991701126098633,0.8689845204353333
17,0.4895833432674408,4.7829689719947055e-05,1.0152921676635742,0.6991701126098633,0.9716967344284058
18,0.5022321343421936,4.3046718928962946e-05,1.0059499740600586,0.6991701126098633,0.8645374178886414
19,0.4955357015132904,3.874204776366241e-05,1.0115402936935425,0.6991701126098633,0.8679943680763245
20,0.4966517984867096,3.4867844078689814e-05,1.0056143999099731,0.6991701126098633,0.9272329807281494
21,0.504092276096344,3.138105967082083e-05,0.9987810850143433,0.6991701126098633,0.905969500541687
22,0.4918154776096344,2.824295370373875e-05,0.996091365814209,0.6970954537391663,0.8794571757316589
23,0.4988839328289032,2.5418657969566993e-05,0.9884468913078308,0.6970954537391663,0.8660979866981506
24,0.5178571343421936,2.2876793082104996e-05,0.9892922639846802,0.6970954537391663,0.8640037178993225
25,0.490327388048172,2.0589113773894496e-05,0.9998235106468201,0.6970954537391663,0.861550509929657
26,0.4973958432674408,1.8530201487010345e-05,0.9968354105949402,0.6991701126098633,0.8686879873275757
27,0.5022321343421936,1.667718061071355e-05,0.9990566968917847,0.6908713579177856,0.8860613107681274
28,0.5111607313156128,1.5009462913440075e-05,0.9825223088264465,0.6970954537391663,0.8731042742729187
29,0.4970238208770752,1.3508516531146597e-05,1.0011024475097656,0.6970954537391663,0.876826822757721
30,0.4951636791229248,1.2157664968981408e-05,0.9892935156822205,0.6970954537391663,0.8773137927055359
31,0.496279776096344,1.0941898835881148e-05,0.9972860217094421,0.6970954537391663,0.8782875537872314
32,0.4996279776096344,9.847708497545682e-06,0.9893585443496704,0.6970954537391663,0.8788012862205505
33,0.5052083134651184,8.862937647791114e-06,0.9930797815322876,0.6970954537391663,0.8785708546638489
34,0.5111607313156128,7.976644155860413e-06,0.9835753440856934,0.6970954537391663,0.8801825642585754
35,0.519345223903656,7.178979558375431e-06,0.9794940948486328,0.6970954537391663,0.8758744597434998
0,0.5344182848930359,9.999999747378752e-05,1.1056658029556274,0.6995841860771179,0.9327110052108765
1,0.34375,9.999999747378752e-05,1.2635176181793213,0.6995841860771179,0.9327765703201294
2,0.5355405807495117,9.999999747378752e-05,1.0805768966674805,0.6995841860771179,0.9218356013298035
3,0.5,9.999999747378752e-05,1.3321466445922852,0.6995841860771179,0.9200804233551025
4,0.547325074672699,9.999999747378752e-05,1.0721533298492432,0.6995841860771179,0.9327138662338257
5,0.625,9.999999747378752e-05,1.0287001132965088,0.6995841860771179,0.9314344525337219
6,0.5475121736526489,9.999999747378752e-05,1.0426713228225708,0.6611226797103882,0.9629377126693726
7,0.5625,9.999999747378752e-05,0.9962096214294434,0.6673596501350403,0.9668567180633545
8,0.5559296607971191,9.999999747378752e-05,1.0412859916687012,0.48856547474861145,1.1303212642669678
9,0.5625,9.999999747378752e-05,0.9257698059082031,0.4854469895362854,1.1391042470932007
10,0.5499438643455505,9.999999747378752e-05,1.0140295028686523,0.6995841860771179,1.1182575225830078
11,0.5,9.000000136438757e-05,0.980004072189331,0.6995841860771179,1.1182297468185425
12,0.562476634979248,8.099999831756577e-05,1.0033209323883057,0.6829521656036377,0.9936397075653076
13,0.65625,7.2900002123788e-05,0.9168190360069275,0.6839916706085205,1.0011485815048218
0,0.5178505182266235,9.999999747378752e-05,1.1316239833831787,0.6995841860771179,0.9007109999656677
1,0.5559687614440918,9.999999747378752e-05,1.047162652015686,0.6995841860771179,0.9086300134658813
0,0.5295649170875549,9.999999747378752e-05,1.0904861688613892,0.6995841860771179,0.96220862865448
1,0.5455559492111206,9.999999747378752e-05,1.0497344732284546,0.3004158139228821,1.0272184610366821
2,0.545927882194519,9.999999747378752e-05,1.038201928138733,0.6995841860771179,0.891809344291687
3,0.5457419157028198,9.999999747378752e-05,1.0162674188613892,0.6995841860771179,0.9745754599571228
4,0.5489029288291931,9.999999747378752e-05,1.0247464179992676,0.6975051760673523,1.072611689567566
5,0.5723317265510559,9.999999747378752e-05,0.9923185110092163,0.6995841860771179,0.9235950708389282
6,0.5723317265510559,9.999999747378752e-05,0.9845744967460632,0.4719334840774536,1.0934703350067139
7,0.5773521661758423,9.999999747378752e-05,0.964850664138794,0.6995841860771179,1.0278280973434448
8,0.5946448445320129,9.999999747378752e-05,0.9455958008766174,0.6995841860771179,1.6280014514923096
9,0.5825585722923279,9.999999747378752e-05,0.9473241567611694,0.6995841860771179,1.0420455932617188
10,0.5870211720466614,9.999999747378752e-05,0.9407836198806763,0.6995841860771179,1.1897462606430054
11,0.5821866989135742,9.000000136438757e-05,0.93497234582901,0.6995841860771179,1.2260854244232178
12,0.5860914587974548,8.099999831756577e-05,0.9257737398147583,0.6995841860771179,1.4273070096969604
0,0.5686128735542297,9.999999747378752e-05,0.6867570281028748,0.6995841860771179,0.6294699907302856
1,0.5812569856643677,9.999999747378752e-05,0.6782227158546448,0.6995841860771179,0.6653746366500854
2,0.5797694325447083,9.999999747378752e-05,0.6804839968681335,0.6995841860771179,0.6281739473342896
3,0.5840461254119873,9.999999747378752e-05,0.6790489554405212,0.6995841860771179,0.6424015164375305
4,0.6002231240272522,9.999999747378752e-05,0.6727086901664734,0.6995841860771179,0.6195486187934875
5,0.6098921298980713,9.999999747378752e-05,0.6653339266777039,0.6995841860771179,0.6268026232719421
6,0.6186314821243286,9.999999747378752e-05,0.6598720550537109,0.6995841860771179,0.6170593500137329
7,0.6245816349983215,9.999999747378752e-05,0.6562755703926086,0.6995841860771179,0.6251637935638428
8,0.6152845025062561,9.999999747378752e-05,0.6544763445854187,0.6995841860771179,0.615921676158905
9,0.6362960338592529,9.999999747378752e-05,0.6414744257926941,0.6995841860771179,0.6115209460258484
10,0.6402007937431335,9.999999747378752e-05,0.6375077366828918,0.6995841860771179,0.6276172399520874
11,0.6333209276199341,9.000000136438757e-05,0.6352806687355042,0.6995841860771179,0.6225034594535828
12,0.6387133002281189,8.099999831756577e-05,0.6341443061828613,0.6995841860771179,0.6117995381355286
13,0.624767541885376,7.2900002123788e-05,0.6393667459487915,0.6995841860771179,0.6288372278213501
14,0.6312755942344666,6.56100019114092e-05,0.6339988112449646,0.6995841860771179,0.6166328191757202
15,0.6355522274971008,5.904900172026828e-05,0.6319640874862671,0.6995841860771179,0.6210917234420776
16,0.6413164734840393,5.314410009304993e-05,0.6233351230621338,0.6995841860771179,0.6153236627578735
17,0.6342506408691406,4.7829689719947055e-05,0.6288905143737793,0.6995841860771179,0.6133553981781006
18,0.6370397806167603,4.3046718928962946e-05,0.6271488666534424,0.6995841860771179,0.6143105626106262
19,0.6398289203643799,3.874204776366241e-05,0.6240801215171814,0.6995841860771179,0.6167092323303223
0,0.5846039652824402,9.999999747378752e-05,0.6812378168106079,0.6995841860771179,0.6150464415550232
1,0.5877649784088135,9.999999747378752e-05,0.6760845184326172,0.6995841860771179,0.6355186700820923
2,0.5920416712760925,9.999999747378752e-05,0.6694555878639221,0.6995841860771179,0.6153079867362976
3,0.6180736422538757,9.999999747378752e-05,0.6563906669616699,0.6995841860771179,0.6154049038887024
4,0.6255113482475281,9.999999747378752e-05,0.6459669470787048,0.6995841860771179,0.6279268860816956
5,0.6232800483703613,9.999999747378752e-05,0.6413697004318237,0.6995841860771179,0.622270941734314
6,0.6418743133544922,9.999999747378752e-05,0.6268754601478577,0.6995841860771179,0.6187410354614258
7,0.6390851736068726,9.999999747378752e-05,0.6249098181724548,0.6995841860771179,0.6204385161399841
8,0.6364819407463074,9.999999747378752e-05,0.6271538734436035,0.6995841860771179,0.6385655403137207
9,0.6403867602348328,9.999999747378752e-05,0.6219441294670105,0.6995841860771179,0.6273785829544067
10,0.6413164734840393,9.999999747378752e-05,0.6232793927192688,0.6995841860771179,0.6207367181777954
0,0.5727035999298096,9.999999747378752e-05,0.6850773692131042,0.6995841860771179,0.6209449768066406
1,0.5979918241500854,9.999999747378752e-05,0.665977418422699,0.6995841860771179,0.6138610243797302
2,0.6286723613739014,9.999999747378752e-05,0.6423353552818298,0.6995841860771179,0.6306591033935547
3,0.6299739480018616,9.999999747378752e-05,0.639499306678772,0.6995841860771179,0.6272153258323669
4,0.627928614616394,9.999999747378752e-05,0.6379491090774536,0.6995841860771179,0.6415281891822815
5,0.6156563758850098,9.999999747378752e-05,0.6374689936637878,0.6995841860771179,0.6294220089912415
6,0.6296020746231079,9.999999747378752e-05,0.6292356848716736,0.6995841860771179,0.6499271988868713
7,0.6331350207328796,9.999999747378752e-05,0.6257614493370056,0.6995841860771179,0.6649851202964783
8,0.6284864544868469,9.999999747378752e-05,0.6302004456520081,0.6995841860771179,0.6190325021743774
9,0.6368538737297058,9.999999747378752e-05,0.6244381666183472,0.6995841860771179,0.6179429888725281
